Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
QuickSort,Serial,50000,sorted,0,1,1,4,53.3091,16,2025-10-22 16:18:56
QuickSort,Serial,50000,sorted,0,1,1,5,54.4126,16,2025-10-22 16:18:56
QuickSort,Paralela,50000,sorted,1,2,2,1,50.387,16,2025-10-22 16:18:56
QuickSort,Paralela,50000,sorted,1,2,2,2,53.9584,16,2025-10-22 16:18:56
QuickSort,Paralela,50000,sorted,1,2,2,3,71.3619,16,2025-10-22 16:18:56
QuickSort,Paralela,50000,sorted,1,2,2,4,47.3977,16,2025-10-22 16:18:56
QuickSort,Paralela,50000,sorted,1,2,2,5,50.3897,16,2025-10-22 16:18:56
QuickSort,Paralela,50000,sorted,2,4,4,1,58.8919,16,2025-10-22 16:18:56
QuickSort,Paralela,50000,sorted,2,4,4,2,50.7619,16,2025-10-22 16:18:56
QuickSort,Paralela,50000,sorted,2,4,4,3,46.8896,16,2025-10-22 16:18:56
QuickSort,Paralela,50000,sorted,2,4,4,4,54.8389,16,2025-10-22 16:18:56
QuickSort,Paralela,50000,sorted,2,4,4,5,51.4746,16,2025-10-22 16:18:56
QuickSort,Paralela,50000,sorted,3,8,8,1,67.3527,16,2025-10-22 16:18:56
QuickSort,Paralela,50000,sorted,3,8,8,2,57.2373,16,2025-10-22 16:18:56
QuickSort,Paralela,50000,sorted,3,8,8,3,57.2124,16,2025-10-22 16:18:56
QuickSort,Paralela,50000,sorted,3,8,8,4,71.1827,16,2025-10-22 16:18:57
QuickSort,Paralela,50000,sorted,3,8,8,5,57.2645,16,2025-10-22 16:18:57
QuickSort,Serial,50000,reversed,0,1,1,1,65.8637,16,2025-10-22 16:18:57
QuickSort,Serial,50000,reversed,0,1,1,2,44.8841,16,2025-10-22 16:18:57
QuickSort,Serial,50000,reversed,0,1,1,3,53.448,16,2025-10-22 16:18:57
QuickSort,Serial,50000,reversed,0,1,1,4,54.3025,16,2025-10-22 16:18:57
QuickSort,Serial,50000,reversed,0,1,1,5,69.0774,16,2025-10-22 16:18:57
QuickSort,Paralela,50000,reversed,1,2,2,1,54.994,16,2025-10-22 16:18:57
QuickSort,Paralela,50000,reversed,1,2,2,2,51.5784,16,2025-10-22 16:18:57
QuickSort,Paralela,50000,reversed,1,2,2,3,55.367,16,2025-10-22 16:18:57
QuickSort,Paralela,50000,reversed,1,2,2,4,48.6049,16,2025-10-22 16:18:57
QuickSort,Paralela,50000,reversed,1,2,2,5,53.9917,16,2025-10-22 16:18:57
QuickSort,Paralela,50000,reversed,2,4,4,1,53.9057,16,2025-10-22 16:18:57
QuickSort,Paralela,50000,reversed,2,4,4,2,60.673,16,2025-10-22 16:18:57
QuickSort,Paralela,50000,reversed,2,4,4,3,51.1573,16,2025-10-22 16:18:57
QuickSort,Paralela,50000,reversed,2,4,4,4,48.6753,16,2025-10-22 16:18:57
QuickSort,Paralela,50000,reversed,2,4,4,5,49.1209,16,2025-10-22 16:18:57
QuickSort,Paralela,50000,reversed,3,8,8,1,47.3681,16,2025-10-22 16:18:57
QuickSort,Paralela,50000,reversed,3,8,8,2,50.6493,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,reversed,3,8,8,3,50.3778,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,reversed,3,8,8,4,52.0098,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,reversed,3,8,8,5,48.9417,16,2025-10-22 16:18:58
QuickSort,Serial,50000,duplicates,0,1,1,1,9.5164,16,2025-10-22 16:18:58
QuickSort,Serial,50000,duplicates,0,1,1,2,8.3801,16,2025-10-22 16:18:58
QuickSort,Serial,50000,duplicates,0,1,1,3,10.1543,16,2025-10-22 16:18:58
QuickSort,Serial,50000,duplicates,0,1,1,4,17.2332,16,2025-10-22 16:18:58
QuickSort,Serial,50000,duplicates,0,1,1,5,9.6981,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,1,2,2,1,10.6493,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,1,2,2,2,10.5834,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,1,2,2,3,11.37,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,1,2,2,4,11.6597,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,1,2,2,5,9.084,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,2,4,4,1,10.2042,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,2,4,4,2,9.9278,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,2,4,4,3,9.8743,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,2,4,4,4,9.8609,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,2,4,4,5,18.2589,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,3,8,8,1,13.093,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,3,8,8,2,12.1738,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,3,8,8,3,12.8892,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,3,8,8,4,14.3215,16,2025-10-22 16:18:58
QuickSort,Paralela,50000,duplicates,3,8,8,5,14.673,16,2025-10-22 16:18:58
QuickSort,Serial,100000,random,0,1,1,1,185.4071,16,2025-10-22 16:18:58
QuickSort,Serial,100000,random,0,1,1,2,172.6073,16,2025-10-22 16:18:58
QuickSort,Serial,100000,random,0,1,1,3,161.7816,16,2025-10-22 16:18:58
QuickSort,Serial,100000,random,0,1,1,4,178.4023,16,2025-10-22 16:18:59
QuickSort,Serial,100000,random,0,1,1,5,179.323,16,2025-10-22 16:18:59
QuickSort,Paralela,100000,random,1,2,2,1,173.999,16,2025-10-22 16:18:59
QuickSort,Paralela,100000,random,1,2,2,2,200.1756,16,2025-10-22 16:18:59
QuickSort,Paralela,100000,random,1,2,2,3,168.8675,16,2025-10-22 16:18:59
QuickSort,Paralela,100000,random,1,2,2,4,159.0129,16,2025-10-22 16:19:00
QuickSort,Paralela,100000,random,1,2,2,5,175.7287,16,2025-10-22 16:19:00
QuickSort,Paralela,100000,random,2,4,4,1,179.0547,16,2025-10-22 16:19:00
QuickSort,Paralela,100000,random,2,4,4,2,166.0467,16,2025-10-22 16:19:00
QuickSort,Paralela,100000,random,2,4,4,3,174.2876,16,2025-10-22 16:19:00
QuickSort,Paralela,100000,random,2,4,4,4,180.9566,16,2025-10-22 16:19:00
