Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
InsertionSort,Paralela,10000,duplicates,1,2,2,5,793.187,16,2025-10-26 14:41:12
InsertionSort,Paralela,10000,duplicates,2,4,4,1,385.8712,16,2025-10-26 14:41:13
InsertionSort,Paralela,10000,duplicates,2,4,4,2,394.2877,16,2025-10-26 14:41:13
InsertionSort,Paralela,10000,duplicates,2,4,4,3,388.6526,16,2025-10-26 14:41:13
InsertionSort,Paralela,10000,duplicates,2,4,4,4,393.9341,16,2025-10-26 14:41:14
InsertionSort,Paralela,10000,duplicates,2,4,4,5,393.2093,16,2025-10-26 14:41:14
InsertionSort,Paralela,10000,duplicates,3,8,8,1,202.8656,16,2025-10-26 14:41:14
InsertionSort,Paralela,10000,duplicates,3,8,8,2,200.9723,16,2025-10-26 14:41:15
InsertionSort,Paralela,10000,duplicates,3,8,8,3,202.391,16,2025-10-26 14:41:15
InsertionSort,Paralela,10000,duplicates,3,8,8,4,199.0634,16,2025-10-26 14:41:15
InsertionSort,Paralela,10000,duplicates,3,8,8,5,202.0862,16,2025-10-26 14:41:15
