Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
BubbleSort,Paralela,1000,duplicates,1,2,2,1,0.430699,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,duplicates,1,2,2,2,0.401701,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,duplicates,1,2,2,3,0.332300,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,duplicates,1,2,2,4,0.363000,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,duplicates,1,2,2,5,0.354699,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,duplicates,2,4,4,1,0.369600,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,duplicates,2,4,4,2,0.362800,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,duplicates,2,4,4,3,0.369900,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,duplicates,2,4,4,4,0.514900,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,duplicates,2,4,4,5,0.504000,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,duplicates,3,8,8,1,0.575099,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,duplicates,3,8,8,2,0.651800,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,duplicates,3,8,8,3,0.815301,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,duplicates,3,8,8,4,0.562801,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,1000,duplicates,3,8,8,5,0.448500,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,random,0,1,1,1,11.228500,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,random,0,1,1,2,10.826100,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,random,0,1,1,3,10.407900,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,random,0,1,1,4,10.668401,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Serial,5000,random,0,1,1,5,10.675300,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,random,1,2,2,1,4.057100,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,random,1,2,2,2,3.603801,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,random,1,2,2,3,3.671000,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,random,1,2,2,4,3.996100,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,random,1,2,2,5,3.815199,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,random,2,4,4,1,3.454199,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,random,2,4,4,2,1.241099,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,random,2,4,4,3,1.263300,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,random,2,4,4,4,1.342500,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,random,2,4,4,5,1.258401,16,Wed Nov 12 08:20:37 BRT 2025
BubbleSort,Paralela,5000,random,3,8,8,1,1.236201,16,Wed Nov 12 08:20:37 BRT 2025
