Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
InsertionSort,Serial,5000,sorted,0,1,1,2,0.006200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,sorted,0,1,1,3,0.010000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,sorted,0,1,1,4,0.005900,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,sorted,0,1,1,5,0.006699,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,1,2,2,1,0.362100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,1,2,2,2,0.234100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,1,2,2,3,0.210100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,1,2,2,4,0.236901,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,1,2,2,5,0.241301,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,2,4,4,1,0.353500,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,2,4,4,2,0.385600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,2,4,4,3,0.292400,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,2,4,4,4,0.276301,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,2,4,4,5,0.296100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,3,8,8,1,0.541500,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,3,8,8,2,0.638300,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,3,8,8,3,0.584600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,3,8,8,4,0.699700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,sorted,3,8,8,5,0.541600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,reversed,0,1,1,1,1.791900,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,reversed,0,1,1,2,1.792700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,reversed,0,1,1,3,1.783200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,reversed,0,1,1,4,1.809000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,reversed,0,1,1,5,1.837800,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,1,2,2,1,0.852900,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,1,2,2,2,0.749899,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,1,2,2,3,0.778600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,1,2,2,4,0.823101,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,1,2,2,5,0.769200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,2,4,4,1,0.513700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,2,4,4,2,0.505000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,2,4,4,3,0.470000,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,2,4,4,4,0.418700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,2,4,4,5,0.428500,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,3,8,8,1,0.500500,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,3,8,8,2,0.497300,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,3,8,8,3,0.474700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,3,8,8,4,0.630301,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,reversed,3,8,8,5,0.514700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,duplicates,0,1,1,1,1.550201,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,duplicates,0,1,1,2,0.740600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,duplicates,0,1,1,3,0.734400,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,duplicates,0,1,1,4,0.735600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,5000,duplicates,0,1,1,5,0.754200,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,1,2,2,1,0.497100,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,1,2,2,2,0.408700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,1,2,2,3,0.458800,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,1,2,2,4,0.430500,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,1,2,2,5,0.454600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,2,4,4,1,0.330301,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,2,4,4,2,0.444300,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,2,4,4,3,0.365599,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,2,4,4,4,0.678501,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,2,4,4,5,0.452301,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,3,8,8,1,0.462700,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,3,8,8,2,0.499901,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,3,8,8,3,0.517500,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,3,8,8,4,0.527501,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Paralela,5000,duplicates,3,8,8,5,0.466600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,random,0,1,1,1,3.616799,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,random,0,1,1,2,3.744600,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,random,0,1,1,3,3.560601,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,random,0,1,1,4,3.607599,16,Wed Nov 12 08:20:40 BRT 2025
InsertionSort,Serial,10000,random,0,1,1,5,3.123200,16,Wed Nov 12 08:20:40 BRT 2025
