Algoritmo,Modo,Tamanho,Tipo_de_Dados,Profundidade,Num_Threads_Estimado,Num_Threads_Utilizadas,Amostra,Tempo_ms,Cpu_Count,Timestamp
MergeSort,Paralela,50000,sorted,2,4,4,5,1.202500,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,sorted,3,8,8,1,1.466900,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,sorted,3,8,8,2,1.418299,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,sorted,3,8,8,3,1.561299,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,sorted,3,8,8,4,1.575900,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,sorted,3,8,8,5,1.306300,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,reversed,0,1,1,1,2.571600,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,reversed,0,1,1,2,2.124501,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,reversed,0,1,1,3,2.232700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,reversed,0,1,1,4,2.626900,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,reversed,0,1,1,5,2.373600,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,1,2,2,1,1.515900,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,1,2,2,2,1.343900,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,1,2,2,3,1.310700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,1,2,2,4,1.467200,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,1,2,2,5,1.202800,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,2,4,4,1,1.046401,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,2,4,4,2,1.126299,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,2,4,4,3,1.169700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,2,4,4,4,3.284200,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,2,4,4,5,1.541299,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,3,8,8,1,1.817100,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,3,8,8,2,1.666200,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,3,8,8,3,1.825500,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,3,8,8,4,2.018100,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,reversed,3,8,8,5,1.683000,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,duplicates,0,1,1,1,3.026199,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,duplicates,0,1,1,2,2.897500,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,duplicates,0,1,1,3,2.891899,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,duplicates,0,1,1,4,2.912100,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Serial,50000,duplicates,0,1,1,5,2.959600,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,duplicates,1,2,2,1,1.979600,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,duplicates,1,2,2,2,1.772400,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,duplicates,1,2,2,3,1.717299,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,duplicates,1,2,2,4,1.697700,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,duplicates,1,2,2,5,1.773401,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,duplicates,2,4,4,1,1.268900,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,duplicates,2,4,4,2,1.452100,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,duplicates,2,4,4,3,1.677900,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,duplicates,2,4,4,4,1.608501,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,duplicates,2,4,4,5,1.670300,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,duplicates,3,8,8,1,1.632100,16,Wed Nov 12 08:20:41 BRT 2025
MergeSort,Paralela,50000,duplicates,3,8,8,2,1.943599,16,Wed Nov 12 08:20:41 BRT 2025
